pt, RidgeDis
3.050000, 0.000971
3.060000, 0.000948
3.070000, 0.000926
3.080000, 0.000905
3.090000, 0.000884
3.100000, 0.000864
3.110000, 0.000844
3.120000, 0.000824
3.130000, 0.000805
3.140000, 0.000787
3.150000, 0.000768
3.160000, 0.000751
3.170000, 0.000733
3.180000, 0.000716
3.190000, 0.000700
3.200000, 0.000684
3.210000, 0.000668
3.220000, 0.000653
3.230000, 0.000638
3.240000, 0.000623
3.250000, 0.000609
3.260000, 0.000595
3.270000, 0.000581
3.280000, 0.000567
3.290000, 0.000554
3.300000, 0.000542
3.310000, 0.000529
3.320000, 0.000517
3.330000, 0.000505
3.340000, 0.000494
3.350000, 0.000482
3.360000, 0.000471
3.370000, 0.000460
3.380000, 0.000450
3.390000, 0.000440
3.400000, 0.000429
3.410000, 0.000420
3.420000, 0.000410
3.430000, 0.000401
3.440000, 0.000391
3.450000, 0.000382
3.460000, 0.000374
3.470000, 0.000365
3.480000, 0.000357
3.490000, 0.000349
3.500000, 0.000341
3.510000, 0.000333
3.520000, 0.000325
3.530000, 0.000318
3.540000, 0.000311
3.550000, 0.000303
3.560000, 0.000297
3.570000, 0.000290
3.580000, 0.000283
3.590000, 0.000277
3.600000, 0.000270
3.610000, 0.000264
3.620000, 0.000258
3.630000, 0.000252
3.640000, 0.000247
3.650000, 0.000241
3.660000, 0.000235
3.670000, 0.000230
3.680000, 0.000225
3.690000, 0.000220
3.700000, 0.000215
3.710000, 0.000210
3.720000, 0.000205
3.730000, 0.000200
3.740000, 0.000196
3.750000, 0.000191
3.760000, 0.000187
3.770000, 0.000183
3.780000, 0.000179
3.790000, 0.000175
3.800000, 0.000171
3.810000, 0.000167
3.820000, 0.000163
3.830000, 0.000159
3.840000, 0.000156
3.850000, 0.000152
3.860000, 0.000149
3.870000, 0.000145
3.880000, 0.000142
3.890000, 0.000139
3.900000, 0.000136
3.910000, 0.000133
3.920000, 0.000130
3.930000, 0.000127
3.940000, 0.000124
3.950000, 0.000121
3.960000, 0.000118
3.970000, 0.000115
3.980000, 0.000113
3.990000, 0.000110
4.000000, 0.000108
